partido_id;fecha;equipo_a;equipo_b;mercado;ambito;evento_o_jugador;linea_o_target;probabilidad;periodo
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;B;over;7.5;0,0788;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;B;under;7.5;0,9213;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;B;over;8.5;0,0353;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;B;under;8.5;0,9647;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;TOTAL;over;1.5;0,9677;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;TOTAL;under;1.5;0,0323;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;TOTAL;over;2.5;0,8853;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;TOTAL;under;2.5;0,1147;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;TOTAL;over;3.5;0,7397;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;TOTAL;under;3.5;0,2603;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;TOTAL;over;4.5;0,5472;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;TOTAL;under;4.5;0,4528;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;TOTAL;over;5.5;0,3593;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;TOTAL;under;5.5;0,6407;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;TOTAL;over;6.5;0,2129;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;TOTAL;under;6.5;0,7871;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;TOTAL;over;7.5;0,1195;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;TOTAL;under;7.5;0,8805;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;TOTAL;over;8.5;0,0583;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;shots_on_target;TOTAL;under;8.5;0,9417;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;A;over;0.5;0,4868;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;A;under;0.5;0,5132;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;over;1.5;0,9064;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;under;1.5;0,0936;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;over;2.5;0,7441;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;under;2.5;0,2559;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;over;3.5;0,5374;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;under;3.5;0,4626;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;over;4.5;0,354;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;under;4.5;0,646;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;over;5.5;0,2067;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;under;5.5;0,7933;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;over;6.5;0,1045;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;under;6.5;0,8955;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;over;7.5;0,0415;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;under;7.5;0,9586;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;over;1.5;0,9458;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;under;1.5;0,0542;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;over;2.5;0,8242;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;under;2.5;0,1758;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;over;3.5;0,6399;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;under;3.5;0,3601;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;over;4.5;0,4391;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;under;4.5;0,5609;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;over;5.5;0,2795;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;under;5.5;0,7205;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;over;6.5;0,1542;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;under;6.5;0,8458;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;over;7.5;0,072;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;under;7.5;0,9281;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;A;over;0.5;0,5114;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;A;under;0.5;0,4886;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;over;1.5;0,9247;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;under;1.5;0,0753;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;over;2.5;0,7693;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;under;2.5;0,2307;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;over;3.5;0,5707;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;under;3.5;0,4293;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;over;4.5;0,3808;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;under;4.5;0,6192;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;over;5.5;0,2266;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;under;5.5;0,7734;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;over;6.5;0,1166;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;under;6.5;0,8834;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;over;7.5;0,0478;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;B;under;7.5;0,9522;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;over;1.5;0,9577;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;under;1.5;0,0423;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;over;2.5;0,8504;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;under;2.5;0,1496;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;over;3.5;0,6719;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;under;3.5;0,3281;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;over;4.5;0,4776;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;under;4.5;0,5224;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;over;5.5;0,3056;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;under;5.5;0,6944;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;over;6.5;0,1715;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;under;6.5;0,8285;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;over;7.5;0,0826;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;under;7.5;0,9174;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;over;8.5;0,0328;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;corner_kicks;TOTAL;under;8.5;0,9672;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;A;over;0.5;0,3589;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;A;under;0.5;0,6411;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;B;over;0.5;0,4092;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;B;under;0.5;0,5908;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;B;over;1.5;0,0674;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;B;under;1.5;0,9326;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;TOTAL;over;0.5;0,6226;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;TOTAL;under;0.5;0,3774;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;TOTAL;over;1.5;0,1902;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;TOTAL;under;1.5;0,8098;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;TOTAL;over;2.5;0,0387;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;TOTAL;under;2.5;0,9613;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;A;over;0.5;0,6453;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;A;under;0.5;0,3547;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;B;over;0.5;0,6653;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;B;under;0.5;0,3347;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;B;over;1.5;0,1263;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;B;under;1.5;0,8737;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;B;over;2.5;0,0664;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;B;under;2.5;0,9336;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;B;over;3.5;0,0314;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;B;under;3.5;0,9686;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;TOTAL;over;0.5;0,8807;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;TOTAL;under;0.5;0,1193;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;TOTAL;over;1.5;0,4775;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;TOTAL;under;1.5;0,5225;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;TOTAL;over;2.5;0,1064;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;TOTAL;under;2.5;0,8937;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;TOTAL;over;3.5;0,0537;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;yellow_cards;TOTAL;under;3.5;0,9463;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;A;over;0.5;0,5124;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;A;under;0.5;0,4876;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;over;2.5;0,9387;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;under;2.5;0,0613;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;over;3.5;0,8377;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;under;3.5;0,1623;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;over;4.5;0,6815;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;under;4.5;0,3185;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;over;5.5;0,4895;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;under;5.5;0,5105;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;over;6.5;0,2993;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;under;6.5;0,7007;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;over;7.5;0,1618;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;under;7.5;0,8382;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;over;8.5;0,0784;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;under;8.5;0,9216;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;over;9.5;0,0362;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;under;9.5;0,9638;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;over;2.5;0,9627;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;under;2.5;0,0373;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;over;3.5;0,8914;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;under;3.5;0,1086;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;over;4.5;0,7658;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;under;4.5;0,2342;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;over;5.5;0,5948;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;under;5.5;0,4052;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;over;6.5;0,4086;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;under;6.5;0,5915;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;over;7.5;0,2497;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;under;7.5;0,7502;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;over;8.5;0,1379;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;under;8.5;0,8621;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;over;9.5;0,0736;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;under;9.5;0,9264;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;over;10.5;0,0398;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;under;10.5;0,9603;1H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;A;over;0.5;0,5169;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;A;under;0.5;0,4831;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;over;2.5;0,9366;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;under;2.5;0,0634;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;over;3.5;0,8375;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;under;3.5;0,1625;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;over;4.5;0,6781;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;under;4.5;0,3219;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;over;5.5;0,4884;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;under;5.5;0,5115;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;over;6.5;0,2995;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;under;6.5;0,7005;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;over;7.5;0,1661;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;under;7.5;0,8338;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;over;8.5;0,0827;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;under;8.5;0,9173;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;over;9.5;0,0386;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;B;under;9.5;0,9614;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;over;2.5;0,9619;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;under;2.5;0,0381;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;over;3.5;0,8901;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;under;3.5;0,1099;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;over;4.5;0,7652;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;under;4.5;0,2348;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;over;5.5;0,5961;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;under;5.5;0,4039;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;over;6.5;0,4088;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;under;6.5;0,5912;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;over;7.5;0,2485;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;under;7.5;0,7514;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;over;8.5;0,144;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;under;8.5;0,856;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;over;9.5;0,0797;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;under;9.5;0,9203;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;over;10.5;0,043;2H
CPV_ESP;2026-06-15;Cabo Verde;Spain;fouls;TOTAL;under;10.5;0,957;2H
CUR_GER;2026-06-14;Curaçao;Germany;1X2;-;gana_A;-;0,0573;FT
CUR_GER;2026-06-14;Curaçao;Germany;1X2;-;empate;-;0,1467;FT
CUR_GER;2026-06-14;Curaçao;Germany;1X2;-;gana_B;-;0,796;FT
CUR_GER;2026-06-14;Curaçao;Germany;doble_oportunidad;-;1X;-;0,204;FT
CUR_GER;2026-06-14;Curaçao;Germany;doble_oportunidad;-;X2;-;0,9427;FT
CUR_GER;2026-06-14;Curaçao;Germany;doble_oportunidad;-;12;-;0,8533;FT
CUR_GER;2026-06-14;Curaçao;Germany;btts;-;si;-;0,4057;FT
CUR_GER;2026-06-14;Curaçao;Germany;btts;-;no;-;0,5943;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;A;over;0.5;0,434;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;A;under;0.5;0,5659;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;A;over;1.5;0,1117;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;A;under;1.5;0,8883;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;B;over;0.5;0,9228;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;B;under;0.5;0,0772;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;B;over;1.5;0,7218;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;B;under;1.5;0,2782;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;B;over;2.5;0,4699;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;B;under;2.5;0,5301;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;B;over;3.5;0,2445;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;B;under;3.5;0,7554;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;B;over;4.5;0,1022;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;B;under;4.5;0,8979;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;TOTAL;over;0.5;0,9512;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;TOTAL;under;0.5;0,0488;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;TOTAL;over;1.5;0,8226;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;TOTAL;under;1.5;0,1774;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;TOTAL;over;2.5;0,6046;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;TOTAL;under;2.5;0,3954;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;TOTAL;over;3.5;0,3774;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;TOTAL;under;3.5;0,6226;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;TOTAL;over;4.5;0,1941;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;TOTAL;under;4.5;0,8058;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;TOTAL;over;5.5;0,0811;FT
CUR_GER;2026-06-14;Curaçao;Germany;goles;TOTAL;under;5.5;0,9189;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;A;over;0.5;0,7282;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;A;under;0.5;0,2718;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;A;over;1.5;0,3741;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;A;under;1.5;0,6259;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;A;over;2.5;0,1435;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;A;under;2.5;0,8565;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;A;over;3.5;0,0434;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;A;under;3.5;0,9566;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;B;over;2.5;0,9335;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;B;under;2.5;0,0665;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;B;over;3.5;0,8435;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;B;under;3.5;0,1565;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;B;over;4.5;0,7124;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;B;under;4.5;0,2876;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;B;over;5.5;0,5576;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;B;under;5.5;0,4424;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;B;over;6.5;0,4034;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;B;under;6.5;0,5966;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;B;over;7.5;0,2698;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;B;under;7.5;0,7302;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;B;over;8.5;0,1674;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;B;under;8.5;0,8326;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;B;over;9.5;0,0968;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;B;under;9.5;0,9032;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;B;over;10.5;0,0523;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;B;under;10.5;0,9477;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;over;3.5;0,9354;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;under;3.5;0,0646;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;over;4.5;0,8579;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;under;4.5;0,1421;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;over;5.5;0,7436;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;under;5.5;0,2564;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;over;6.5;0,6033;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;under;6.5;0,3967;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;over;7.5;0,4556;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;under;7.5;0,5444;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;over;8.5;0,3197;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;under;8.5;0,6803;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;over;9.5;0,2085;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;under;9.5;0,7915;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;over;10.5;0,1265;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;under;10.5;0,8735;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;over;11.5;0,0716;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;under;11.5;0,9284;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;over;12.5;0,038;FT
CUR_GER;2026-06-14;Curaçao;Germany;corner_kicks;TOTAL;under;12.5;0,962;FT
CUR_GER;2026-06-14;Curaçao;Germany;yellow_cards;A;over;0.5;0,57;FT
CUR_GER;2026-06-14;Curaçao;Germany;yellow_cards;A;under;0.5;0,43;FT
CUR_GER;2026-06-14;Curaçao;Germany;yellow_cards;A;over;1.5;0,224;FT
CUR_GER;2026-06-14;Curaçao;Germany;yellow_cards;A;under;1.5;0,776;FT
CUR_GER;2026-06-14;Curaçao;Germany;yellow_cards;A;over;2.5;0,0689;FT
CUR_GER;2026-06-14;Curaçao;Germany;yellow_cards;A;under;2.5;0,9311;FT
CUR_GER;2026-06-14;Curaçao;Germany;yellow_cards;B;over;0.5;0,6949;FT
CUR_GER;2026-06-14;Curaçao;Germany;yellow_cards;B;under;0.5;0,3051;FT
CUR_GER;2026-06-14;Curaçao;Germany;yellow_cards;B;over;1.5;0,3327;FT
CUR_GER;2026-06-14;Curaçao;Germany;yellow_cards;B;under;1.5;0,6673;FT
CUR_GER;2026-06-14;Curaçao;Germany;yellow_cards;B;over;2.5;0,1177;FT
CUR_GER;2026-06-14;Curaçao;Germany;yellow_cards;B;under;2.5;0,8823;FT
CUR_GER;2026-06-14;Curaçao;Germany;yellow_cards;B;over;3.5;0,0327;FT
CUR_GER;2026-06-14;Curaçao;Germany;yellow_cards;B;under;3.5;0,9673;FT
CUR_GER;2026-06-14;Curaçao;Germany;yellow_cards;TOTAL;over;0.5;0,8742;FT
CUR_GER;2026-06-14;Curaçao;Germany;yellow_cards;TOTAL;under;0.5;0,1258;FT
CUR_GER;2026-06-14;Curaçao;Germany;yellow_cards;TOTAL;over;1.5;0,6134;FT
