equipo;metrica;n;media;mediana;moda;sd;min;max
Saudi Arabia;shots_outside_box;20;3,5;4;4;2,11510855762212;0;7
Saudi Arabia;blocked_shots;20;2,45;2;1;1,95945749742385;0;6
Saudi Arabia;corner_kicks;20;3,75;3,5;3;2,63328891812421;0;11
Saudi Arabia;free_kicks;20;11,95;11,5;9;3,03445130737702;7;18
Saudi Arabia;throw-ins;20;21,9;21;24;7,05541971596453;11;41
Saudi Arabia;goal_kicks;20;6,5;6;8;3,94034462826206;2;20
Saudi Arabia;yellow_cards;20;1,6;1,5;1;0,981406080446235;0;4
Saudi Arabia;red_cards;20;0,1;0;0;0,307793505625546;0;1
Saudi Arabia;fouls;20;9,1;9;9;3,44734833260519;3;17
Saudi Arabia;offsides;20;2;1;1;1,83532587096449;0;5
Saudi Arabia;tackles;20;20,35;19;19;5,52768153549883;10;30
Saudi Arabia;total_tackles;20;20,35;19;19;5,52768153549883;10;30
Saudi Arabia;interceptions;20;8,1;7,5;6;3,69779450625996;3;19
Saudi Arabia;passes;20;459,05;495;575;138,843522298343;212;743
Saudi Arabia;accurate_passes;20;379;391;289;137,416003051817;111;676
Saudi Arabia;ball_possession;20;56,3;59,5;57;14,0454150601015;22;80
Saudi Arabia;big_chances;20;1,85;2;2;1,63111198750713;0;5
Saudi Arabia;goalkeeper_saves;20;2,15;1,5;1;1,84319516629483;0;8
Saudi Arabia;aerial_duels;20;13,35;14;14;7,06566940993749;1;29
Saudi Arabia;ground_duels;20;37,25;37,5;39;7,25385559910256;20;50
Saudi Arabia;dribbles;20;5,5;4;3;3,37950479087972;1;15
Saudi Arabia;duels;20;51,85;52;52;5,74250083060279;42;60
Saudi Arabia;dispossessed;20;8,5;8,5;9;3,26867106425773;2;14
Saudi Arabia;recoveries;20;45,15;45,5;46;10,7276082584781;21;64
Saudi Arabia;clearances;20;21,8;19;13;10,6108187094216;10;43
Saudi Arabia;long_balls;20;26,1;26;18;7,77918951264746;14;41
Saudi Arabia;crosses;20;2,6;2,5;1;1,81803827184544;0;6
Uzbekistan;goles;13;2,23076923076923;2;2;1,53589529557661;0;5
Uzbekistan;expected_goals;13;1,95769230769231;1,95;1,95;0,55086528671043;0,96;3,45
Uzbekistan;total_shots;13;10,3846153846154;10;10;4,09345944848734;4;18
Uzbekistan;shots_on_target;13;4,07692307692308;4;4;2,7827306272059;0;9
Uzbekistan;shots_off_target;13;4,69230769230769;5;5;2,01596194510278;2;8
Uzbekistan;shots_inside_box;13;7;6;6;3,51188458428425;3;15
Uzbekistan;shots_outside_box;13;3,07692307692308;3;3;1,25575597825496;1;5
Uzbekistan;blocked_shots;13;2,61538461538462;3;3;1,44559454541846;0;5
Uzbekistan;corner_kicks;13;4,53846153846154;4;3;3,59665086377555;1;14
Uzbekistan;free_kicks;13;8,61538461538462;9;12;3,22847904175897;3;13
Uzbekistan;throw-ins;13;19,2307692307692;18;18;6,17999253173559;11;31
Uzbekistan;goal_kicks;13;7,46153846153846;7;7;3,12557686983232;2;15
Uzbekistan;yellow_cards;13;1,07692307692308;1;1;1,03774904332554;0;3
Uzbekistan;red_cards;13;0,153846153846154;0;0;0,375533808099405;0;1
Uzbekistan;fouls;13;12,1538461538462;12;12;3,21055950072449;8;19
Uzbekistan;offsides;13;1,80769230769231;1,5;1;1,28352479424275;0;5
Uzbekistan;tackles;13;13,3846153846154;13;13;4,40716200327114;8;26
Uzbekistan;total_tackles;13;13,3846153846154;13;13;4,40716200327114;8;26
Uzbekistan;interceptions;13;9,38461538461539;9;9;3,09673111356856;4;17
Uzbekistan;passes;13;381,153846153846;377;377;50,1744392990531;295;511
Uzbekistan;accurate_passes;13;304,538461538462;298;298;52,6270136346588;214;446
Uzbekistan;ball_possession;13;42,0769230769231;43;43;15,0856528886529;0;62
Uzbekistan;big_chances;13;2;1;1;2,48327740429189;0;7
Uzbekistan;goalkeeper_saves;13;2,76923076923077;2;2;1,96442723432922;0;7
Uzbekistan;aerial_duels;13;12,7692307692308;13;13;3,60910529434111;6;20
Uzbekistan;ground_duels;13;27,2307692307692;27;27;6,50837724467277;18;44
Uzbekistan;dribbles;13;5,15384615384615;4;4;3,41189472888975;1;14
Uzbekistan;duels;13;45,6923076923077;46;46;4,67946961710789;38;53
Uzbekistan;dispossessed;13;8;8;8;1,73205080756888;4;11
Uzbekistan;recoveries;13;47,4615384615385;46;46;6,65351266394156;39;62
Uzbekistan;clearances;13;22,6923076923077;21;21;9,32187941873504;4;39
Uzbekistan;long_balls;13;21,2307692307692;21;21;4,00320384512718;15;29
Uzbekistan;crosses;13;4,15384615384615;4;4;1,5191090506255;1;8
